"ensembl","gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSGALG00010001168","DOK6",7987.35344768304,0.464017358337077,0.207381681289098,2.2375040816176,0.0252534128567507,0.427610050707646
"ENSGALG00010022190","ACVR1B",25.5647936883602,-1.27836948410296,0.572320780483443,-2.2336590382462,0.025505516129571,0.431351531026481
"ENSGALG00010005345","NOX3",244.938286687615,0.788538310202126,0.353229964058854,2.23236528730825,0.0255908301022855,0.431965444860389
"ENSGALG00010022873","NGEF",727.231134603257,0.608906950244848,0.272787847919075,2.23216303398341,0.025604189605832,0.431965444860389
"ENSGALG00010006219","CLEC14A",19.500466340381,-1.56718563153808,0.702333055305787,-2.23139950440713,0.025654677661605,0.432141988101145
"ENSGALG00010024511","ENSGALG00010024511",78.1803020677609,0.845869644086119,0.379296537108868,2.23010115128821,0.0257407284188591,0.432141988101145
"ENSGALG00010024899","OGFOD2",35.2030016263417,-1.16993187960307,0.524626420151495,-2.23002852060945,0.0257455495157214,0.432141988101145
"ENSGALG00010003259","VEGFC",125.922498982392,0.801238808437046,0.359340620390847,2.22974738443306,0.0257642182037876,0.432141988101145
"ENSGALG00010020764","PRKAR2A",807.085510329701,0.504771313640405,0.226390324682472,2.2296505574979,0.0257706506513281,0.432141988101145
"ENSGALG00010006008","ENSGALG00010006008",17.1017679754818,-1.64480098902342,0.737983131018559,-2.22877857215147,0.0258286413485126,0.432257192957163
"ENSGALG00010008674","RXFP1",160.046349939235,-0.878738466597174,0.394450953946375,-2.22775089730582,0.0258971308900827,0.432257192957163
"ENSGALG00010018377","RAP1GAP",384.372439956384,0.619889102261,0.278296757308312,2.22743918490668,0.0259179360243261,0.432257192957163
"ENSGALG00010028046","SMIM4",204.543942673848,-0.693316237488884,0.311265728289943,-2.227409491234,0.0259199186717584,0.432257192957163
"ENSGALG00010004053","ENSGALG00010004053",593.377727124321,0.609589375086701,0.273756605176196,2.22675677430451,0.0259635337368566,0.432257192957163
"ENSGALG00010029418","ABCA5",451.610955511757,-0.596161712325245,0.267728678708987,-2.22673833524295,0.0259647667706562,0.432257192957163
"ENSGALG00010021779","UNC13C",394.697402499275,0.589418905792436,0.264792359908373,2.22596643648024,0.0260164296580112,0.43259731955956
"ENSGALG00010023757","ENSGALG00010023757",29.9803601495793,1.16210869916279,0.522532237374023,2.22399426493367,0.0261488301063321,0.433715285559722
"ENSGALG00010017211","UBFD1",100.680077213407,-0.949030693644573,0.426904593861946,-2.22305102191398,0.0262123597279435,0.433715285559722
"ENSGALG00010016323","ENSGALG00010016323",242.015765922446,-0.648391173289662,0.291681369852079,-2.22294339065427,0.0262196174171206,0.433715285559722
